MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20141209,HI,67.70,32.30,2.75,0.00,0.00,0.00,2014-12-09,2014-12-15,1
20141202,HI,96.11,3.89,2.75,0.00,0.00,0.00,2014-12-02,2014-12-08,1
20141125,HI,93.44,6.56,2.75,0.00,0.00,0.00,2014-11-25,2014-12-01,1
20141118,HI,93.44,6.56,2.75,0.00,0.00,0.00,2014-11-18,2014-11-24,1
20141111,HI,92.71,7.29,2.75,0.00,0.00,0.00,2014-11-11,2014-11-17,1
20141104,HI,92.75,7.25,2.71,0.00,0.00,0.00,2014-11-04,2014-11-10,1
20141028,HI,92.75,7.25,2.71,0.00,0.00,0.00,2014-10-28,2014-11-03,1
20141021,HI,92.75,7.25,2.71,0.00,0.00,0.00,2014-10-21,2014-10-27,1
20141014,HI,69.88,30.12,2.67,0.00,0.00,0.00,2014-10-14,2014-10-20,1
20141007,HI,43.90,56.10,2.67,0.00,0.00,0.00,2014-10-07,2014-10-13,1
20140930,HI,0.00,100.00,2.67,0.00,0.00,0.00,2014-09-30,2014-10-06,1
20140923,HI,0.00,100.00,2.67,0.00,0.00,0.00,2014-09-23,2014-09-29,1
20140916,HI,0.00,100.00,0.50,0.00,0.00,0.00,2014-09-16,2014-09-22,1
20140909,HI,94.71,5.29,0.50,0.00,0.00,0.00,2014-09-09,2014-09-15,1
20140902,HI,98.73,1.27,0.50,0.00,0.00,0.00,2014-09-02,2014-09-08,1
20140826,HI,98.73,1.27,0.50,0.00,0.00,0.00,2014-08-26,2014-09-01,1
20140819,HI,99.42,0.58,0.50,0.00,0.00,0.00,2014-08-19,2014-08-25,1
20140812,HI,99.42,0.58,0.50,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140805,HI,71.49,28.51,0.50,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140729,HI,71.49,28.51,0.50,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140722,HI,71.49,28.51,0.50,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140715,HI,71.49,28.51,0.50,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140708,HI,71.49,28.51,0.50,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140701,HI,81.05,18.95,0.50,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140624,HI,78.47,21.53,0.50,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140617,HI,78.47,21.53,0.50,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140610,HI,78.47,21.53,0.50,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140603,HI,49.03,50.97,0.50,0.00,0.00,0.00,2014-06-03,2014-06-09,1
20140527,HI,50.11,49.89,0.65,0.00,0.00,0.00,2014-05-27,2014-06-02,1
20140520,HI,44.29,55.71,0.65,0.00,0.00,0.00,2014-05-20,2014-05-26,1
20140513,HI,61.41,38.59,0.65,0.00,0.00,0.00,2014-05-13,2014-05-19,1
20140506,HI,61.41,38.59,0.65,0.00,0.00,0.00,2014-05-06,2014-05-12,1
20140429,HI,65.58,34.42,0.65,0.00,0.00,0.00,2014-04-29,2014-05-05,1
20140422,HI,82.43,17.57,0.65,0.48,0.00,0.00,2014-04-22,2014-04-28,1
20140415,HI,85.05,14.95,0.65,0.48,0.00,0.00,2014-04-15,2014-04-21,1
20140408,HI,78.07,21.93,0.65,0.48,0.00,0.00,2014-04-08,2014-04-14,1
20140401,HI,62.89,37.11,14.67,0.48,0.40,0.00,2014-04-01,2014-04-07,1
20140325,HI,62.89,37.11,14.67,0.48,0.40,0.00,2014-03-25,2014-03-31,1
20140318,HI,53.15,46.85,14.67,0.48,0.40,0.00,2014-03-18,2014-03-24,1
20140311,HI,42.70,57.30,13.11,0.48,0.40,0.00,2014-03-11,2014-03-17,1
20140304,HI,42.70,57.30,13.11,0.48,0.40,0.00,2014-03-04,2014-03-10,1
20140225,HI,44.39,55.61,18.15,2.95,0.40,0.00,2014-02-25,2014-03-03,1
20140218,HI,44.39,55.61,18.15,2.95,0.40,0.00,2014-02-18,2014-02-24,1
20140211,HI,42.10,57.90,19.18,2.95,0.40,0.00,2014-02-11,2014-02-17,1
20140204,HI,40.25,59.75,22.55,2.95,0.40,0.00,2014-02-04,2014-02-10,1
20140128,HI,41.70,58.30,39.25,21.32,2.74,0.00,2014-01-28,2014-02-03,1
20140121,HI,41.70,58.30,39.25,21.32,2.74,0.00,2014-01-21,2014-01-27,1
20140114,HI,41.70,58.30,39.25,21.32,2.74,0.00,2014-01-14,2014-01-20,1
20140107,HI,41.70,58.30,39.25,21.32,2.74,0.00,2014-01-07,2014-01-13,1
20131231,HI,25.98,74.02,50.44,19.14,3.16,0.00,2013-12-31,2014-01-06,1
20131224,HI,19.99,80.01,50.44,20.30,3.16,0.00,2013-12-24,2013-12-30,1
20131217,HI,19.99,80.01,50.44,20.30,3.16,0.00,2013-12-17,2013-12-23,1
20131210,HI,18.24,81.76,53.00,18.56,3.08,0.00,2013-12-10,2013-12-16,1
20131203,HI,18.24,81.76,53.00,18.56,3.08,0.00,2013-12-03,2013-12-09,1
20131126,HI,14.66,85.34,57.64,18.97,3.32,0.00,2013-11-26,2013-12-02,1
20131119,HI,14.66,85.34,57.64,18.97,3.32,0.00,2013-11-19,2013-11-25,1
20131112,HI,9.32,90.68,68.80,20.09,3.32,0.00,2013-11-12,2013-11-18,1
20131105,HI,9.32,90.68,68.80,20.09,3.32,0.00,2013-11-05,2013-11-11,1
20131029,HI,13.09,86.91,65.30,20.34,4.10,0.00,2013-10-29,2013-11-04,1
20131022,HI,13.09,86.91,65.30,20.34,4.10,0.00,2013-10-22,2013-10-28,1
20131015,HI,13.09,86.91,62.72,20.38,3.99,0.00,2013-10-15,2013-10-21,1
20131008,HI,13.09,86.91,62.72,20.38,3.99,0.00,2013-10-08,2013-10-14,1
20131001,HI,9.16,90.84,64.50,20.38,3.99,0.00,2013-10-01,2013-10-07,1
20130924,HI,9.16,90.84,64.50,20.38,3.99,0.00,2013-09-24,2013-09-30,1
20130917,HI,16.86,83.14,62.45,18.43,2.57,0.00,2013-09-17,2013-09-23,1
20130910,HI,16.86,83.14,62.45,16.76,2.57,0.00,2013-09-10,2013-09-16,1
20130903,HI,16.86,83.14,39.93,12.76,2.57,0.00,2013-09-03,2013-09-09,1
20130827,HI,19.59,80.41,39.36,12.76,2.57,0.00,2013-08-27,2013-09-02,1
20130820,HI,23.28,76.72,35.16,12.76,2.57,0.00,2013-08-20,2013-08-26,1
20130813,HI,19.58,80.42,35.16,12.76,2.57,0.00,2013-08-13,2013-08-19,1
20130806,HI,12.85,87.15,33.73,12.76,2.57,0.00,2013-08-06,2013-08-12,1
20130730,HI,12.85,87.15,33.73,12.76,2.57,0.00,2013-07-30,2013-08-05,1
20130723,HI,12.85,87.15,33.73,12.76,2.57,0.00,2013-07-23,2013-07-29,1
20130716,HI,16.25,83.75,33.73,12.76,2.57,0.00,2013-07-16,2013-07-22,1
20130709,HI,21.96,78.04,33.73,12.76,2.57,0.00,2013-07-09,2013-07-15,1
20130702,HI,52.80,47.20,34.31,8.66,2.05,0.00,2013-07-02,2013-07-08,1
20130625,HI,52.81,47.19,34.31,8.66,2.05,0.00,2013-06-25,2013-07-01,1
20130618,HI,52.79,47.21,34.31,8.56,1.66,0.00,2013-06-18,2013-06-24,1
20130611,HI,53.01,46.99,33.61,8.15,0.67,0.00,2013-06-11,2013-06-17,1
20130604,HI,54.91,45.09,33.33,7.91,0.67,0.00,2013-06-04,2013-06-10,1
20130528,HI,23.56,76.44,37.35,19.15,3.30,0.00,2013-05-28,2013-06-03,1
20130521,HI,23.56,76.44,37.35,19.15,3.30,0.00,2013-05-21,2013-05-27,1
20130514,HI,23.56,76.44,37.35,19.15,3.30,0.00,2013-05-14,2013-05-20,1
20130507,HI,19.70,80.30,40.83,20.66,4.92,0.00,2013-05-07,2013-05-13,1
20130430,HI,16.28,83.72,41.21,19.98,4.09,0.00,2013-04-30,2013-05-06,1
20130423,HI,16.28,83.72,41.21,19.98,4.09,0.00,2013-04-23,2013-04-29,1
20130416,HI,16.23,83.77,44.06,19.98,4.09,0.00,2013-04-16,2013-04-22,1
20130409,HI,16.23,83.77,44.06,19.98,4.09,0.00,2013-04-09,2013-04-15,1
20130402,HI,33.96,66.04,44.06,19.98,4.09,0.00,2013-04-02,2013-04-08,1
20130326,HI,33.96,66.04,46.38,28.75,5.22,0.00,2013-03-26,2013-04-01,1
20130319,HI,33.96,66.04,46.38,28.75,5.22,0.00,2013-03-19,2013-03-25,1
20130312,HI,33.96,66.04,46.38,28.75,5.22,0.00,2013-03-12,2013-03-18,1
20130305,HI,33.96,66.04,46.42,28.78,6.01,0.00,2013-03-05,2013-03-11,1
20130226,HI,41.01,58.99,46.11,28.08,6.01,0.00,2013-02-26,2013-03-04,1
20130219,HI,39.36,60.64,46.41,28.08,6.01,0.00,2013-02-19,2013-02-25,1
20130212,HI,39.36,60.64,46.41,28.08,6.01,0.00,2013-02-12,2013-02-18,1
20130205,HI,39.36,60.64,46.41,28.08,6.01,0.00,2013-02-05,2013-02-11,1
20130129,HI,28.04,71.96,59.37,33.86,10.58,0.00,2013-01-29,2013-02-04,1
20130122,HI,28.04,71.96,59.37,33.86,10.58,0.00,2013-01-22,2013-01-28,1
20130115,HI,27.30,72.70,59.37,33.86,11.93,0.00,2013-01-15,2013-01-21,1
20130108,HI,25.39,74.61,59.67,26.56,11.93,0.00,2013-01-08,2013-01-14,1
20130101,HI,16.47,83.53,64.37,25.92,10.47,0.00,2013-01-01,2013-01-07,1
20121225,HI,16.47,83.53,64.37,25.92,10.47,0.00,2012-12-25,2012-12-31,1
20121218,HI,11.62,88.38,67.20,25.92,10.47,0.00,2012-12-18,2012-12-24,1
20121211,HI,3.77,96.23,72.08,25.92,10.47,0.00,2012-12-11,2012-12-17,1
20121204,HI,0.00,100.00,74.28,28.14,10.71,0.00,2012-12-04,2012-12-10,1
20121127,HI,0.00,100.00,54.69,28.14,10.87,0.00,2012-11-27,2012-12-03,1
20121120,HI,0.00,100.00,54.69,28.14,10.87,0.00,2012-11-20,2012-11-26,1
20121113,HI,0.00,100.00,54.69,28.14,10.87,0.00,2012-11-13,2012-11-19,1
20121106,HI,0.00,100.00,54.69,28.14,10.87,0.00,2012-11-06,2012-11-12,1
20121030,HI,23.34,76.66,53.10,26.30,11.12,0.00,2012-10-30,2012-11-05,1
20121023,HI,23.34,76.66,53.10,26.30,11.12,0.00,2012-10-23,2012-10-29,1
20121016,HI,23.34,76.66,53.10,26.30,11.12,0.00,2012-10-16,2012-10-22,1
20121009,HI,28.13,71.87,51.35,26.19,10.89,0.00,2012-10-09,2012-10-15,1
20121002,HI,28.13,71.87,51.35,26.19,10.89,0.00,2012-10-02,2012-10-08,1
20120925,HI,23.58,76.42,56.57,27.55,10.89,0.00,2012-09-25,2012-10-01,1
20120918,HI,23.58,76.42,56.57,27.55,10.89,0.00,2012-09-18,2012-09-24,1
20120911,HI,21.25,78.75,56.57,26.81,9.51,0.00,2012-09-11,2012-09-17,1
20120904,HI,21.25,78.75,56.57,26.81,9.51,0.00,2012-09-04,2012-09-10,1
20120828,HI,21.25,78.75,54.76,25.47,9.51,0.00,2012-08-28,2012-09-03,1
20120821,HI,21.25,78.75,54.76,25.47,9.51,0.00,2012-08-21,2012-08-27,1
20120814,HI,21.25,78.75,54.76,25.47,8.95,0.00,2012-08-14,2012-08-20,1
20120807,HI,21.25,78.75,54.76,25.47,8.95,0.00,2012-08-07,2012-08-13,1
20120731,HI,21.25,78.75,54.76,25.47,8.95,0.00,2012-07-31,2012-08-06,1
20120724,HI,22.15,77.85,52.98,24.20,8.58,0.00,2012-07-24,2012-07-30,1
20120717,HI,22.15,77.85,52.98,24.20,8.58,0.00,2012-07-17,2012-07-23,1
20120710,HI,22.15,77.85,52.98,24.20,8.58,0.00,2012-07-10,2012-07-16,1
20120703,HI,20.69,79.31,51.88,25.62,8.58,0.00,2012-07-03,2012-07-09,1
20120626,HI,20.69,79.31,51.23,25.62,8.58,0.00,2012-06-26,2012-07-02,1
20120619,HI,20.69,79.31,51.23,25.62,8.58,0.00,2012-06-19,2012-06-25,1
20120612,HI,20.69,79.31,51.23,25.62,8.58,0.00,2012-06-12,2012-06-18,1
20120605,HI,20.69,79.31,52.14,25.62,8.58,0.00,2012-06-05,2012-06-11,1
20120529,HI,36.32,63.68,52.14,25.62,8.58,0.00,2012-05-29,2012-06-04,1
20120522,HI,36.32,63.68,52.14,30.44,8.58,0.00,2012-05-22,2012-05-28,1
20120515,HI,39.31,60.69,47.25,28.85,5.90,0.00,2012-05-15,2012-05-21,1
20120508,HI,39.31,60.69,47.25,27.28,5.90,0.00,2012-05-08,2012-05-14,1
20120501,HI,39.31,60.69,47.25,27.28,5.90,0.00,2012-05-01,2012-05-07,1
20120424,HI,39.25,60.75,47.25,35.16,9.51,0.00,2012-04-24,2012-04-30,1
20120417,HI,39.25,60.75,47.25,35.16,9.51,0.00,2012-04-17,2012-04-23,1
20120410,HI,39.25,60.75,47.25,35.16,9.51,0.00,2012-04-10,2012-04-16,1
20120403,HI,44.45,55.55,45.09,33.54,5.92,0.00,2012-04-03,2012-04-09,1
20120327,HI,44.45,55.55,45.09,33.54,5.92,0.00,2012-03-27,2012-04-02,1
20120320,HI,44.45,55.55,45.09,33.54,5.92,0.00,2012-03-20,2012-03-26,1
20120313,HI,43.80,56.20,45.09,33.54,5.92,0.00,2012-03-13,2012-03-19,1
20120306,HI,41.63,58.37,46.33,35.79,7.77,1.13,2012-03-06,2012-03-12,1
20120228,HI,33.02,66.98,48.93,39.17,7.77,1.13,2012-02-28,2012-03-05,1
20120221,HI,8.93,91.07,51.48,31.58,4.40,0.00,2012-02-21,2012-02-27,1
20120214,HI,8.93,91.07,51.48,31.58,4.40,0.00,2012-02-14,2012-02-20,1
20120207,HI,6.99,93.01,54.31,32.59,4.40,0.00,2012-02-07,2012-02-13,1
20120131,HI,6.99,93.01,51.21,32.59,4.40,0.00,2012-01-31,2012-02-06,1
20120124,HI,6.99,93.01,51.20,30.14,3.19,0.00,2012-01-24,2012-01-30,1
20120117,HI,41.59,58.41,48.00,29.29,1.86,0.00,2012-01-17,2012-01-23,1
20120110,HI,41.59,58.41,48.00,29.08,1.70,0.00,2012-01-10,2012-01-16,1
20120103,HI,43.12,56.88,48.00,29.08,1.70,0.00,2012-01-03,2012-01-09,1
20111227,HI,43.12,56.88,48.00,29.08,1.70,0.00,2011-12-27,2012-01-02,1
20111220,HI,43.12,56.88,48.00,29.08,2.37,0.00,2011-12-20,2011-12-26,1
20111213,HI,35.94,64.06,51.81,29.74,2.97,0.00,2011-12-13,2011-12-19,1
20111206,HI,29.31,70.69,54.82,31.15,4.34,0.00,2011-12-06,2011-12-12,1
20111129,HI,23.40,76.60,54.82,21.55,3.52,0.00,2011-11-29,2011-12-05,1
20111122,HI,23.40,76.60,54.82,21.55,3.52,0.00,2011-11-22,2011-11-28,1
20111115,HI,21.69,78.31,56.93,21.89,3.52,0.00,2011-11-15,2011-11-21,1
20111108,HI,21.69,78.31,56.93,21.89,3.52,0.00,2011-11-08,2011-11-14,1
20111101,HI,0.97,99.03,66.93,21.50,3.52,0.00,2011-11-01,2011-11-07,1
20111025,HI,4.38,95.62,65.47,19.71,2.38,0.00,2011-10-25,2011-10-31,1
20111018,HI,4.38,95.62,64.72,19.37,2.38,0.00,2011-10-18,2011-10-24,1
20111011,HI,4.38,95.62,49.87,17.86,2.38,0.00,2011-10-11,2011-10-17,1
20111004,HI,4.63,95.37,47.01,17.38,2.38,0.00,2011-10-04,2011-10-10,1
20110927,HI,4.63,95.37,45.69,15.14,0.86,0.00,2011-09-27,2011-10-03,1
20110920,HI,4.63,95.37,44.29,15.14,0.00,0.00,2011-09-20,2011-09-26,1
20110913,HI,4.63,95.37,44.29,15.14,0.00,0.00,2011-09-13,2011-09-19,1
20110906,HI,4.63,95.37,44.29,15.14,0.00,0.00,2011-09-06,2011-09-12,1
20110830,HI,23.75,76.25,43.72,4.92,0.00,0.00,2011-08-30,2011-09-05,1
20110823,HI,23.75,76.25,41.58,4.92,0.00,0.00,2011-08-23,2011-08-29,1
20110816,HI,23.75,76.25,40.08,4.92,0.00,0.00,2011-08-16,2011-08-22,1
20110809,HI,23.75,76.25,40.08,4.92,0.00,0.00,2011-08-09,2011-08-15,1
20110802,HI,23.75,76.25,21.76,0.95,0.00,0.00,2011-08-02,2011-08-08,1
20110726,HI,44.51,55.49,15.26,0.95,0.00,0.00,2011-07-26,2011-08-01,1
20110719,HI,44.51,55.49,15.26,0.95,0.00,0.00,2011-07-19,2011-07-25,1
20110712,HI,39.23,60.77,16.35,0.95,0.00,0.00,2011-07-12,2011-07-18,1
20110705,HI,39.23,60.77,16.35,0.95,0.00,0.00,2011-07-05,2011-07-11,1
20110628,HI,39.23,60.77,16.35,0.95,0.00,0.00,2011-06-28,2011-07-04,1
20110621,HI,39.23,60.77,16.35,0.95,0.00,0.00,2011-06-21,2011-06-27,1
20110614,HI,39.23,60.77,16.35,0.95,0.00,0.00,2011-06-14,2011-06-20,1
20110607,HI,38.48,61.52,33.29,2.74,0.00,0.00,2011-06-07,2011-06-13,1
20110531,HI,38.48,61.52,33.29,2.74,0.00,0.00,2011-05-31,2011-06-06,1
20110524,HI,38.48,61.52,33.29,2.74,0.00,0.00,2011-05-24,2011-05-30,1
20110517,HI,42.16,57.84,39.73,4.70,0.00,0.00,2011-05-17,2011-05-23,1
20110510,HI,42.16,57.84,39.73,4.70,0.00,0.00,2011-05-10,2011-05-16,1
20110503,HI,41.33,58.67,46.70,7.80,1.03,0.00,2011-05-03,2011-05-09,1
20110426,HI,41.33,58.67,46.70,7.80,1.03,0.00,2011-04-26,2011-05-02,1
20110419,HI,41.33,58.67,46.70,7.80,1.03,0.00,2011-04-19,2011-04-25,1
20110412,HI,41.33,58.67,46.70,8.35,1.03,0.00,2011-04-12,2011-04-18,1
20110405,HI,41.91,58.09,49.54,8.37,1.03,0.00,2011-04-05,2011-04-11,1
20110329,HI,27.47,72.53,49.54,8.37,1.03,0.00,2011-03-29,2011-04-04,1
20110322,HI,27.47,72.53,66.61,8.37,1.03,0.00,2011-03-22,2011-03-28,1
20110315,HI,27.47,72.53,66.61,8.37,1.03,0.00,2011-03-15,2011-03-21,1
20110308,HI,26.91,73.09,66.87,10.49,1.03,0.00,2011-03-08,2011-03-14,1
20110301,HI,26.91,73.09,66.87,10.49,1.03,0.00,2011-03-01,2011-03-07,1
20110222,HI,30.67,69.33,36.67,13.85,1.03,0.00,2011-02-22,2011-02-28,1
20110215,HI,30.67,69.33,36.67,13.85,1.03,0.00,2011-02-15,2011-02-21,1
20110208,HI,30.57,69.43,36.67,13.85,1.03,0.00,2011-02-08,2011-02-14,1
20110201,HI,43.53,56.47,36.67,13.85,1.03,0.00,2011-02-01,2011-02-07,1
20110125,HI,43.53,56.47,36.67,13.85,2.49,0.00,2011-01-25,2011-01-31,1
20110118,HI,43.53,56.47,36.67,13.85,2.49,0.00,2011-01-18,2011-01-24,1
20110111,HI,43.53,56.47,36.67,13.85,2.49,0.00,2011-01-11,2011-01-17,1
20110104,HI,45.27,54.73,37.08,16.67,2.49,0.00,2011-01-04,2011-01-10,1
20101228,HI,45.27,54.73,37.08,20.80,2.49,0.00,2010-12-28,2011-01-03,1
20101221,HI,43.17,56.83,40.53,30.84,4.46,0.00,2010-12-21,2010-12-27,1
20101214,HI,37.09,62.91,44.36,32.82,10.45,0.00,2010-12-14,2010-12-20,1
20101207,HI,31.46,68.54,47.83,34.27,10.43,0.46,2010-12-07,2010-12-13,1
20101130,HI,33.52,66.48,49.65,36.17,14.12,1.02,2010-11-30,2010-12-06,1
20101123,HI,33.52,66.48,49.62,36.17,14.12,1.02,2010-11-23,2010-11-29,1
20101116,HI,33.52,66.48,49.71,36.17,15.01,1.02,2010-11-16,2010-11-22,1
20101109,HI,32.64,67.36,51.23,37.42,16.91,2.66,2010-11-09,2010-11-15,1
20101102,HI,32.64,67.36,51.23,37.42,16.91,2.66,2010-11-02,2010-11-08,1
20101026,HI,3.89,96.11,73.11,43.53,28.87,5.67,2010-10-26,2010-11-01,1
20101019,HI,3.89,96.11,73.16,43.53,28.87,5.67,2010-10-19,2010-10-25,1
20101012,HI,4.31,95.69,73.11,43.53,28.87,5.67,2010-10-12,2010-10-18,1
20101005,HI,4.31,95.69,73.15,43.53,28.47,5.22,2010-10-05,2010-10-11,1
20100928,HI,2.21,97.79,74.92,47.30,31.95,5.22,2010-09-28,2010-10-04,1
20100921,HI,2.21,97.79,74.96,47.30,31.49,5.22,2010-09-21,2010-09-27,1
20100914,HI,2.21,97.79,70.16,44.57,31.06,5.22,2010-09-14,2010-09-20,1
20100907,HI,2.21,97.79,70.12,44.57,31.06,5.22,2010-09-07,2010-09-13,1
20100831,HI,1.79,98.21,70.39,44.57,31.06,5.22,2010-08-31,2010-09-06,1
20100824,HI,2.21,97.79,70.12,44.57,31.06,5.22,2010-08-24,2010-08-30,1
20100817,HI,2.21,97.79,70.19,44.57,31.06,5.22,2010-08-17,2010-08-23,1
20100810,HI,1.79,98.21,69.11,44.15,31.06,5.22,2010-08-10,2010-08-16,1
20100803,HI,2.21,97.79,69.10,44.15,31.06,5.22,2010-08-03,2010-08-09,1
20100727,HI,0.43,99.57,73.77,45.74,28.92,5.22,2010-07-27,2010-08-02,1
20100720,HI,0.00,100.00,73.83,45.74,28.92,5.22,2010-07-20,2010-07-26,1
20100713,HI,0.43,99.57,73.66,45.04,31.16,5.20,2010-07-13,2010-07-19,1
20100706,HI,0.00,100.00,73.74,45.04,31.16,5.20,2010-07-06,2010-07-12,1
20100629,HI,0.43,99.57,73.70,45.04,31.16,3.15,2010-06-29,2010-07-05,1
20100622,HI,0.43,99.57,73.66,45.04,31.16,3.15,2010-06-22,2010-06-28,1
20100615,HI,0.00,100.00,77.37,43.41,31.16,3.15,2010-06-15,2010-06-21,1
20100608,HI,0.43,99.57,77.25,43.41,31.16,3.15,2010-06-08,2010-06-14,1
20100601,HI,11.71,88.29,50.41,43.41,26.30,3.15,2010-06-01,2010-06-07,1
20100525,HI,32.41,67.59,50.12,42.98,25.61,3.15,2010-05-25,2010-05-31,1
20100518,HI,32.44,67.56,50.09,42.98,25.61,3.15,2010-05-18,2010-05-24,1
20100511,HI,32.44,67.56,49.85,42.27,25.61,3.15,2010-05-11,2010-05-17,1
20100504,HI,31.44,68.56,50.27,42.27,25.61,3.15,2010-05-04,2010-05-10,1
20100427,HI,31.18,68.82,51.43,43.44,25.61,3.15,2010-04-27,2010-05-03,1
20100420,HI,31.18,68.82,50.92,41.87,24.25,3.15,2010-04-20,2010-04-26,1
20100413,HI,31.18,68.82,50.92,41.87,24.25,3.15,2010-04-13,2010-04-19,1
20100406,HI,31.18,68.82,52.22,42.03,24.25,3.15,2010-04-06,2010-04-12,1
20100330,HI,22.92,77.08,58.03,44.60,28.33,3.76,2010-03-30,2010-04-05,1
20100323,HI,22.93,77.07,58.03,44.60,28.33,3.76,2010-03-23,2010-03-29,1
20100316,HI,20.32,79.68,60.67,46.71,29.50,4.23,2010-03-16,2010-03-22,1
20100309,HI,2.22,97.78,66.98,46.85,29.56,6.59,2010-03-09,2010-03-15,1
20100302,HI,0.43,99.57,83.01,41.25,16.72,6.58,2010-03-02,2010-03-08,1
20100223,HI,0.43,99.57,83.01,41.25,13.23,0.00,2010-02-23,2010-03-01,1
20100216,HI,0.43,99.57,79.74,39.79,13.23,0.00,2010-02-16,2010-02-22,1
20100209,HI,0.43,99.57,77.80,37.65,13.23,0.00,2010-02-09,2010-02-15,1
20100202,HI,0.43,99.57,77.80,37.65,13.23,0.00,2010-02-02,2010-02-08,1
20100126,HI,0.12,99.88,57.61,37.65,9.93,0.00,2010-01-26,2010-02-01,1
20100119,HI,0.06,99.94,57.61,37.65,9.93,0.00,2010-01-19,2010-01-25,1
20100112,HI,0.21,99.79,54.69,37.63,9.93,0.00,2010-01-12,2010-01-18,1
20100105,HI,29.67,70.33,54.69,37.65,6.48,0.00,2010-01-05,2010-01-11,1
20091229,HI,29.92,70.08,54.36,29.42,5.22,0.00,2009-12-29,2010-01-04,1
20201229,IA,37.84,62.16,36.35,17.59,4.03,0.00,2020-12-29,2021-01-04,1
20201222,IA,37.84,62.16,36.35,17.59,4.03,0.00,2020-12-22,2020-12-28,1
20201215,IA,37.84,62.16,36.35,17.59,4.03,0.00,2020-12-15,2020-12-21,1
20201208,IA,37.84,62.16,36.35,17.59,4.03,0.00,2020-12-08,2020-12-14,1
20201201,IA,38.07,61.93,36.35,17.59,4.03,0.00,2020-12-01,2020-12-07,1
20201124,IA,31.88,68.12,36.35,17.59,4.03,0.00,2020-11-24,2020-11-30,1
20201117,IA,35.07,64.93,36.35,17.59,4.03,0.00,2020-11-17,2020-11-23,1
20201110,IA,36.07,63.93,40.00,19.10,4.22,0.00,2020-11-10,2020-11-16,1
20201103,IA,35.78,64.22,40.00,31.51,4.22,0.00,2020-11-03,2020-11-09,1
20201027,IA,36.50,63.50,40.00,31.51,4.22,0.00,2020-10-27,2020-11-02,1
20201020,IA,19.20,80.80,47.35,34.98,4.48,0.00,2020-10-20,2020-10-26,1
20201013,IA,27.23,72.77,47.34,34.98,4.48,0.00,2020-10-13,2020-10-19,1
20201006,IA,30.49,69.51,47.34,35.34,5.18,0.00,2020-10-06,2020-10-12,1
20200929,IA,30.56,69.44,46.89,22.57,0.00,0.00,2020-09-29,2020-10-05,1
20200922,IA,21.75,78.25,47.19,22.99,0.00,0.00,2020-09-22,2020-09-28,1
20200915,IA,21.75,78.25,47.15,22.99,0.00,0.00,2020-09-15,2020-09-21,1
20200908,IA,5.00,95.00,72.08,38.98,14.68,0.00,2020-09-08,2020-09-14,1
20200901,IA,0.63,99.37,82.77,37.25,14.65,0.00,2020-09-01,2020-09-07,1
20200825,IA,3.69,96.31,60.88,29.30,6.52,0.00,2020-08-25,2020-08-31,1
20200818,IA,12.24,87.76,45.46,23.43,6.16,0.00,2020-08-18,2020-08-24,1
20200811,IA,20.21,79.79,34.27,18.66,6.16,0.00,2020-08-11,2020-08-17,1
20200804,IA,20.39,79.61,34.27,15.68,6.16,0.00,2020-08-04,2020-08-10,1
20200728,IA,37.16,62.84,32.58,12.82,0.00,0.00,2020-07-28,2020-08-03,1
20200721,IA,45.94,54.06,29.59,7.62,0.00,0.00,2020-07-21,2020-07-27,1
20200714,IA,49.22,50.78,21.45,5.77,0.00,0.00,2020-07-14,2020-07-20,1
20200707,IA,58.17,41.83,7.24,0.00,0.00,0.00,2020-07-07,2020-07-13,1
20200630,IA,80.66,19.34,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,1
20200623,IA,83.85,16.15,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,1
20200616,IA,77.61,22.39,0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,1
20200609,IA,89.00,11.00,0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,1
20200602,IA,92.21,7.79,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,1
20200526,IA,78.31,21.69,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,1
20200519,IA,74.14,25.86,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,1
20200512,IA,79.21,20.79,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,1
20200505,IA,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,1
20200428,IA,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,1
20200421,IA,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,1
